Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (mm),Total Precip (mm),Avg Sol Rad (W/sq.m),Avg Vap Pres (kPa),Avg Max Air Temp (C),Avg Min Air Temp (C),Avg Air Temp (C),Avg Max Rel Hum (%),Avg Min Rel Hum (%),Avg Rel Hum (%),Avg Dew Point (C),Avg Wind Speed (m/s),Avg Soil Temp (C)
136,Oasis,Imperial/Coachella Valley,2018-01-01,74.88,8.6,141.0,0.8,24.3,8.9,16.1,61.0,22.0,41.0,2.1,1.5,13.9
136,Oasis,Imperial/Coachella Valley,2018-02-01,92.49,18.5,189.0,0.6,23.2,7.8,15.3,55.0,18.0,34.0,-1.0,1.7,14.1
136,Oasis,Imperial/Coachella Valley,2018-03-01,142.55,24.9,230.0,0.8,26.2,10.3,18.1,66.0,18.0,37.0,2.3,1.9,16.8
136,Oasis,Imperial/Coachella Valley,2018-04-01,190.37,29.7,295.0,0.8,32.0,14.6,22.7,58.0,14.0,30.0,4.0,2.1,20.9
136,Oasis,Imperial/Coachella Valley,2018-05-01,212.02,17.1,325.0,1.1,33.0,15.9,24.6,64.0,20.0,38.0,8.6,2.0,24.3
136,Oasis,Imperial/Coachella Valley,2018-06-01,218.98,13.4,340.0,1.4,38.6,21.6,29.6,61.0,15.0,33.0,11.4,1.8,28.0
136,Oasis,Imperial/Coachella Valley,2018-07-01,227.31,0.0,300.0,2.1,41.8,27.6,35.0,58.0,23.0,38.0,17.9,1.9,30.4
136,Oasis,Imperial/Coachella Valley,2018-08-01,215.22,0.0,292.0,2.3,42.5,26.8,35.0,59.0,26.0,40.0,19.0,1.8,31.0
136,Oasis,Imperial/Coachella Valley,2018-09-01,185.27,0.0,269.0,2.0,42.6,23.9,33.4,61.0,22.0,38.0,16.8,1.6,27.2
136,Oasis,Imperial/Coachella Valley,2018-10-01,123.3,0.0,207.0,1.5,32.5,16.7,24.2,71.0,29.0,46.0,11.3,1.7,21.9
136,Oasis,Imperial/Coachella Valley,2018-11-01,80.03,10.5,159.0,1.0,26.2,9.4,17.4,73.0,27.0,49.0,6.1,1.4,16.1
136,Oasis,Imperial/Coachella Valley,2018-12-01,54.1,23.8,126.0,1.1,22.8,7.4,14.5,84.0,39.0,63.0,7.2,1.3,13.1
136,Oasis,Imperial/Coachella Valley,2019-01-01,55.65,37.2,131.0,1.1,19.5,7.8,14.6,84.0,43.0,64.0,6.9,1.3,11.7
136,Oasis,Imperial/Coachella Valley,2019-02-01,70.11,48.7,172.0,0.9,19.7,6.3,13.3,83.0,36.0,58.0,4.6,1.6,11.9
136,Oasis,Imperial/Coachella Valley,2019-03-01,145.07,3.0,240.0,1.3,35.5,12.2,22.3,74.0,29.0,47.0,9.6,1.9,15.4
136,Oasis,Imperial/Coachella Valley,2019-04-01,200.04,6.4,296.0,1.3,38.5,16.3,26.9,62.0,19.0,37.0,10.1,2.4,19.0
136,Oasis,Imperial/Coachella Valley,2019-05-01,210.17,4.5,312.0,1.5,37.4,17.3,26.3,71.0,24.0,44.0,12.6,2.4,21.1
136,Oasis,Imperial/Coachella Valley,2019-06-01,231.24,4.1,335.0,2.0,45.5,22.3,33.2,70.0,17.0,38.0,15.8,2.1,24.1
136,Oasis,Imperial/Coachella Valley,2019-07-01,237.88,3.8,320.0,1.7,41.3,24.3,33.0,59.0,17.0,33.0,14.0,2.1,26.4
136,Oasis,Imperial/Coachella Valley,2019-08-01,225.58,0.5,299.0,1.6,42.2,24.6,33.8,56.0,15.0,31.0,13.5,1.9,27.0
136,Oasis,Imperial/Coachella Valley,2019-09-01,170.74,1.1,254.0,1.7,38.3,20.9,29.5,69.0,21.0,41.0,14.2,1.8,25.5
136,Oasis,Imperial/Coachella Valley,2019-10-01,136.01,0.0,219.0,0.9,33.1,13.1,22.7,61.0,12.0,31.0,4.4,1.8,19.8
136,Oasis,Imperial/Coachella Valley,2019-11-01,86.82,3.9,174.0,0.9,31.8,11.4,21.2,58.0,15.0,35.0,4.9,1.4,16.3
136,Oasis,Imperial/Coachella Valley,2019-12-01,56.09,0.0,131.0,0.8,17.3,6.0,12.3,89.0,37.0,55.0,3.0,2.3,9.7
136,Oasis,Imperial/Coachella Valley,2020-01-01,79.09,0.0,149.0,1.0,28.0,8.2,17.0,72.0,31.0,51.0,6.5,1.9,12.2
